filename,noisetype,snr
p306_074,station,10
p306_075,station,5
p306_076,station,0
p306_077,traffic,15
p306_078,traffic,10
p306_079,traffic,5
p306_080,traffic,0
p306_081,babble,15
p306_082,babble,10
p306_083,babble,5
p306_084,babble,0
p306_085,cafeteria,15
p306_086,cafeteria,10
p306_087,cafeteria,5
p306_088,cafeteria,0
p306_089,car,15
p306_090,car,10
p306_091,car,5
p306_092,car,0
p306_093,kitchen,15
p306_094,kitchen,10
p306_095,kitchen,5
p306_096,kitchen,0
p306_097,meeting,15
p306_098,meeting,10
p306_099,meeting,5
p306_100,meeting,0
p306_101,metro,15
p306_102,metro,10
p306_103,metro,5
p306_104,metro,0
p306_105,restaurant,15
p306_106,restaurant,10
p306_107,restaurant,5
p306_108,restaurant,0
p306_109,ssn,15
p306_110,ssn,10
p306_111,ssn,5
p306_112,ssn,0
p306_113,station,15
p306_114,station,10
p306_115,station,5
p306_116,station,0
p306_117,traffic,15
p306_118,traffic,10
p306_119,traffic,5
p306_120,traffic,0
p306_121,babble,15
p306_122,babble,10
p306_123,babble,5
p306_124,babble,0
p306_125,cafeteria,15
p306_126,cafeteria,10
p306_127,cafeteria,5
p306_128,cafeteria,0
p306_129,car,15
p306_130,car,10
p306_131,car,5
p306_132,car,0
p306_133,kitchen,15
p306_134,kitchen,10
p306_135,kitchen,5
p306_136,kitchen,0
p306_137,meeting,15
p306_138,meeting,10
p306_139,meeting,5
p306_141,meeting,0
p306_142,metro,15
p306_143,metro,10
p306_144,metro,5
p306_145,metro,0
p306_146,restaurant,15
p306_147,restaurant,10
p306_153,restaurant,5
p306_154,restaurant,0
p306_155,ssn,15
p306_156,ssn,10
p306_157,ssn,5
p306_158,ssn,0
p306_159,station,15
p306_160,station,10
p306_161,station,5
p306_162,station,0
p306_163,traffic,15
p306_164,traffic,10
p306_165,traffic,5
p306_166,traffic,0
p306_167,babble,15
p306_168,babble,10
p306_169,babble,5
p306_171,babble,0
p306_172,cafeteria,15
p306_173,cafeteria,10
p306_174,cafeteria,5
p306_175,cafeteria,0
p306_176,car,15
p306_177,car,10
p306_178,car,5
p306_179,car,0
p306_180,kitchen,15
p306_181,kitchen,10
p306_182,kitchen,5
p306_183,kitchen,0
p306_184,meeting,15
p306_185,meeting,10
p306_186,meeting,5
p306_187,meeting,0
p306_188,metro,15
p306_189,metro,10
p306_190,metro,5
p306_191,metro,0
p306_192,restaurant,15
p306_193,restaurant,10
p306_194,restaurant,5
p306_195,restaurant,0
p306_196,ssn,15
p306_197,ssn,10
p306_198,ssn,5
p306_199,ssn,0
p306_201,station,15
p306_202,station,10
p306_203,station,5
p306_204,station,0
p306_205,traffic,15
p306_206,traffic,10
p306_207,traffic,5
p306_208,traffic,0
p306_210,babble,15
p306_211,babble,10
p306_212,babble,5
p306_213,babble,0
p306_214,cafeteria,15
p306_215,cafeteria,10
p306_216,cafeteria,5
p306_217,cafeteria,0
p306_218,car,15
p306_219,car,10
p306_220,car,5
p306_221,car,0
p306_222,kitchen,15
p306_223,kitchen,10
p306_224,kitchen,5
p306_225,kitchen,0
p306_226,meeting,15
p306_227,meeting,10
p306_228,meeting,5
p306_229,meeting,0
p306_230,metro,15
p306_231,metro,10
p306_232,metro,5
p306_233,metro,0
p306_234,restaurant,15
p306_236,restaurant,10
p306_237,restaurant,5
p306_238,restaurant,0
p306_239,ssn,15
p306_240,ssn,10
p306_241,ssn,5
p306_242,ssn,0
p306_243,station,15
p306_244,station,10
p306_245,station,5
p306_246,station,0
p306_247,traffic,15
p306_248,traffic,10
p306_249,traffic,5
p306_250,traffic,0
p306_251,babble,15
p306_252,babble,10
p306_253,babble,5
p306_254,babble,0
p306_255,cafeteria,15
p306_256,cafeteria,10
p306_257,cafeteria,5
p306_258,cafeteria,0
p306_259,car,15
p306_260,car,10
p306_261,car,5
p306_262,car,0
p306_263,kitchen,15
p306_264,kitchen,10
p306_265,kitchen,5
p306_266,kitchen,0
p306_267,meeting,15
p306_268,meeting,10
p306_269,meeting,5
p306_270,meeting,0
p306_272,metro,15
p306_273,metro,10
p306_274,metro,5
p306_275,metro,0
p306_276,restaurant,15
p306_277,restaurant,10
p306_278,restaurant,5
p306_279,restaurant,0
p306_281,ssn,15
p306_282,ssn,10
p306_283,ssn,5
p306_284,ssn,0
p306_285,station,15
p306_286,station,10
p306_287,station,5
p306_288,station,0
p306_289,traffic,15
p306_290,traffic,10
p306_291,traffic,5
p306_292,traffic,0
p306_293,babble,15
p306_294,babble,10
p306_295,babble,5
p306_296,babble,0
p306_297,cafeteria,15
p306_298,cafeteria,10
p306_299,cafeteria,5
p306_300,cafeteria,0
p306_301,car,15
p306_302,car,10
p306_303,car,5
p306_304,car,0
p306_306,kitchen,15
p306_307,kitchen,10
p306_308,kitchen,5
p306_309,kitchen,0
p306_310,meeting,15
p306_311,meeting,10
p306_312,meeting,5
p306_313,meeting,0
p306_314,metro,15
p306_315,metro,10
p306_316,metro,5
p306_317,metro,0
p306_318,restaurant,15
p306_319,restaurant,10
p306_320,restaurant,5
p306_321,restaurant,0
p306_322,ssn,15
p306_323,ssn,10
p306_324,ssn,5
p306_325,ssn,0
p306_326,station,15
p306_327,station,10
p306_328,station,5
p306_329,station,0
p306_330,traffic,15
p306_331,traffic,10
p306_332,traffic,5
p306_333,traffic,0
p306_334,station,15
p306_335,cafeteria,5
p306_336,restaurant,0
p306_337,ssn,15
p306_338,station,5
p306_339,car,5
p306_340,restaurant,5
p306_341,station,0
p306_342,ssn,10
p306_343,kitchen,10
p306_344,ssn,0
p306_345,ssn,5
p306_346,kitchen,15
p306_347,babble,10
p306_348,kitchen,5
p306_349,kitchen,0
p306_351,meeting,5
p306_354,meeting,0
p306_355,restaurant,15
p306_356,car,10
p306_357,car,15
p306_358,babble,5
p306_359,metro,15
p308_001,babble,15
p308_002,babble,10
p308_003,babble,5
p308_004,babble,0
p308_005,cafeteria,15
p308_006,cafeteria,10
p308_007,cafeteria,5
p308_008,cafeteria,0
p308_009,car,15
p308_010,car,10
p308_011,car,5
p308_012,car,0
p308_013,kitchen,15
p308_014,kitchen,10
p308_015,kitchen,5
p308_016,kitchen,0
p308_017,meeting,15
p308_018,meeting,10
p308_019,meeting,5
p308_020,meeting,0
p308_021,metro,15
p308_022,metro,10
p308_023,metro,5
p308_024,metro,0
p308_025,restaurant,15
p308_026,restaurant,10
p308_027,restaurant,5
p308_028,restaurant,0
p308_029,ssn,15
p308_030,ssn,10
p308_031,ssn,5
p308_032,ssn,0
p308_033,station,15
p308_034,station,10
p308_035,station,5
p308_036,station,0
p308_037,traffic,15
p308_038,traffic,10
p308_039,traffic,5
p308_040,traffic,0
p308_041,babble,15
p308_042,babble,10
p308_043,babble,5
p308_045,babble,0
p308_046,cafeteria,15
p308_047,cafeteria,10
p308_048,cafeteria,5
p308_049,cafeteria,0
p308_050,car,15
p308_051,car,10
p308_052,car,5
p308_053,car,0
p308_054,kitchen,15
p308_055,kitchen,10
p308_056,kitchen,5
p308_057,kitchen,0
p308_058,meeting,15
p308_059,meeting,10
p308_060,meeting,5
p308_061,meeting,0
p308_062,metro,15
p308_063,metro,10
p308_064,metro,5
p308_065,metro,0
p308_066,restaurant,15
p308_067,restaurant,10
p308_068,restaurant,5
p308_069,restaurant,0
p308_070,ssn,15
p308_071,ssn,10
p308_072,ssn,5
p308_073,ssn,0
p308_074,station,15
p308_075,station,10
p308_076,station,5
p308_077,station,0
p308_078,traffic,15
p308_079,traffic,10
p308_080,traffic,5
p308_081,traffic,0
p308_082,babble,15
p308_083,babble,10
p308_084,babble,5
p308_085,babble,0
p308_086,cafeteria,15
p308_087,cafeteria,10
p308_088,cafeteria,5
p308_089,cafeteria,0
p308_090,car,15
p308_091,car,10
p308_092,car,5
p308_093,car,0
p308_094,kitchen,15
p308_095,kitchen,10
p308_096,kitchen,5
p308_097,kitchen,0
p308_098,meeting,15
p308_099,meeting,10
p308_100,meeting,5
p308_101,meeting,0
p308_102,metro,15
p308_103,metro,10
p308_104,metro,5
p308_105,metro,0
p308_106,restaurant,15
p308_107,restaurant,10
p308_108,restaurant,5
p308_109,restaurant,0
p308_110,ssn,15
p308_111,ssn,10
p308_112,ssn,5
p308_113,ssn,0
p308_114,station,15
p308_115,station,10
p308_116,station,5
p308_117,station,0
p308_118,traffic,15
p308_119,traffic,10
p308_120,traffic,5
p308_121,traffic,0
p308_122,babble,15
p308_123,babble,10
p308_124,babble,5
p308_125,babble,0
p308_126,cafeteria,15
p308_127,cafeteria,10
p308_128,cafeteria,5
p308_129,cafeteria,0
p308_130,car,15
p308_131,car,10
p308_132,car,5
p308_133,car,0
p308_134,kitchen,15
p308_135,kitchen,10
p308_136,kitchen,5
p308_137,kitchen,0
p308_138,meeting,15
p308_139,meeting,10
p308_140,meeting,5
p308_141,meeting,0
p308_142,metro,15
p308_143,metro,10
p308_144,metro,5
p308_145,metro,0
p308_146,restaurant,15
p308_147,restaurant,10
p308_148,restaurant,5
p308_149,restaurant,0
p308_150,ssn,15
p308_151,ssn,10
p308_152,ssn,5
p308_153,ssn,0
p308_154,station,15
p308_155,station,10
p308_156,station,5
p308_157,station,0
p308_158,traffic,15
p308_159,traffic,10
p308_160,traffic,5
p308_161,traffic,0
p308_162,babble,15
p308_163,babble,10
p308_164,babble,5
p308_165,babble,0
p308_166,cafeteria,15
p308_167,cafeteria,10
p308_168,cafeteria,5
p308_169,cafeteria,0
p308_170,car,15
p308_171,car,10
p308_172,car,5
p308_173,car,0
p308_174,kitchen,15
p308_175,kitchen,10
p308_176,kitchen,5
p308_177,kitchen,0
p308_178,meeting,15
p308_179,meeting,10
p308_180,meeting,5
p308_181,meeting,0
p308_182,metro,15
p308_183,metro,10
p308_184,metro,5
p308_185,metro,0
p308_186,restaurant,15
p308_187,restaurant,10
p308_188,restaurant,5
p308_189,restaurant,0
p308_190,ssn,15
p308_191,ssn,10
p308_192,ssn,5
p308_193,ssn,0
p308_194,station,15
p308_195,station,10
p308_196,station,5
p308_197,station,0
p308_198,traffic,15
p308_199,traffic,10
p308_200,traffic,5
p308_201,traffic,0
p308_202,babble,15
p308_203,babble,10
p308_204,babble,5
p308_205,babble,0
p308_206,cafeteria,15
p308_207,cafeteria,10
p308_208,cafeteria,5
p308_209,cafeteria,0
p308_210,car,15
p308_211,car,10
p308_212,car,5
p308_213,car,0
p308_214,kitchen,15
p308_215,kitchen,10
p308_216,kitchen,5
p308_217,kitchen,0
p308_218,meeting,15
p308_219,meeting,10
p308_220,meeting,5
p308_221,meeting,0
p308_222,metro,15
p308_223,metro,10
p308_224,metro,5
p308_225,metro,0
p308_226,restaurant,15
p308_227,restaurant,10
p308_228,restaurant,5
p308_229,restaurant,0
p308_230,ssn,15
p308_231,ssn,10
p308_232,ssn,5
p308_233,ssn,0
p308_234,station,15
p308_235,station,10
p308_236,station,5
p308_237,station,0
p308_238,traffic,15
p308_239,traffic,10
p308_240,traffic,5
p308_241,traffic,0
p308_242,babble,15
p308_243,babble,10
p308_244,babble,5
p308_245,babble,0
p308_246,cafeteria,15
p308_247,cafeteria,10
p308_248,cafeteria,5
p308_249,cafeteria,0
p308_250,car,15
p308_251,car,10
p308_252,car,5
p308_253,car,0
p308_254,kitchen,15
p308_255,kitchen,10
p308_256,kitchen,5
p308_257,kitchen,0
p308_258,meeting,15
p308_259,meeting,10
p308_260,meeting,5
p308_261,meeting,0
p308_262,metro,15
p308_263,metro,10
p308_264,metro,5
p308_265,metro,0
p308_266,restaurant,15
p308_267,restaurant,10
p308_268,restaurant,5
p308_269,restaurant,0
p308_270,ssn,15
p308_271,ssn,10
p308_272,ssn,5
p308_273,ssn,0
p308_274,station,15
p308_275,station,10
p308_277,station,5
p308_278,station,0
p308_279,traffic,15
p308_280,traffic,10
p308_281,traffic,5
p308_282,traffic,0
p308_283,babble,15
p308_284,babble,10
p308_285,babble,5
p308_286,babble,0
p308_287,cafeteria,15
p308_288,cafeteria,10
p308_289,cafeteria,5
p308_290,cafeteria,0
p308_291,car,15
p308_292,car,10
p308_293,car,5
p308_294,car,0
p308_295,kitchen,15
p308_296,kitchen,10
p308_297,kitchen,5
p308_298,kitchen,0
p308_299,meeting,15
p308_300,meeting,10
p308_301,meeting,5
p308_302,meeting,0
p308_303,metro,15
p308_304,metro,10
p308_305,metro,5
p308_306,metro,0
p308_307,restaurant,15
p308_308,restaurant,10
p308_309,restaurant,5
p308_310,restaurant,0
p308_311,ssn,15
p308_312,ssn,10
p308_313,ssn,5
p308_314,ssn,0
p308_315,station,15
p308_316,station,10
p308_317,station,5
p308_318,station,0
p308_319,traffic,15
p308_320,traffic,10
p308_321,traffic,5
p308_322,traffic,0
p308_323,babble,15
p308_324,babble,10
p308_325,babble,5
p308_326,babble,0
p308_327,cafeteria,15
p308_328,cafeteria,10
p308_329,cafeteria,5
p308_330,cafeteria,0
p308_331,car,15
p308_332,car,10
p308_333,car,5
p308_334,car,0
p308_335,kitchen,15
p308_336,kitchen,10
p308_337,kitchen,5
p308_338,kitchen,0
p308_339,meeting,15
p308_340,meeting,10
p308_341,meeting,5
p308_342,meeting,0
p308_343,metro,15
p308_344,metro,10
p308_345,metro,5
p308_346,metro,0
p308_347,restaurant,15
p308_348,restaurant,10
p308_349,restaurant,5
p308_350,restaurant,0
p308_351,ssn,15
p308_352,ssn,10
p308_353,ssn,5
p308_354,ssn,0
p308_355,station,15
p308_356,station,10
p308_357,station,5
p308_358,station,0
p308_359,traffic,15
p308_360,traffic,10
p308_361,traffic,5
p308_362,traffic,0
p308_363,babble,15
p308_364,babble,10
p308_365,babble,5
p308_366,babble,0
p308_367,cafeteria,15
p308_368,cafeteria,10
p308_369,cafeteria,5
p308_370,cafeteria,0
p308_371,car,15
p308_372,car,10
p308_373,car,5
p308_374,car,0
p308_375,kitchen,15
p308_376,kitchen,10
p308_377,kitchen,5
p308_378,kitchen,0
p308_379,meeting,15
p308_380,meeting,10
p308_381,meeting,5
p308_382,meeting,0
p308_383,metro,15
p308_384,metro,10
p308_385,metro,5
p308_386,metro,0
p308_387,restaurant,15
p308_388,restaurant,10
p308_389,restaurant,5
p308_390,restaurant,0
p308_392,ssn,15
p308_393,ssn,10
p308_394,ssn,5
p308_395,ssn,0
p308_396,station,15
p308_397,station,10
p308_398,station,5
p308_399,station,0
p308_400,traffic,15
p308_401,traffic,10
p308_402,traffic,5
p308_403,traffic,0
p308_404,station,0
p308_405,babble,15
p308_406,ssn,10
p308_407,kitchen,15
p308_408,traffic,0
p308_409,meeting,0
p308_410,station,15
p308_411,metro,10
p308_412,meeting,15
p308_413,kitchen,0
p308_414,car,10
p308_416,ssn,15
p308_417,cafeteria,10
p308_418,babble,0
p308_419,kitchen,5
p308_420,restaurant,15
p308_421,station,10
p308_422,babble,5
p308_423,restaurant,5
p310_001,babble,15
p310_002,babble,10
p310_003,babble,5
p310_004,babble,0
p310_005,cafeteria,15
p310_006,cafeteria,10
p310_007,cafeteria,5
p310_008,cafeteria,0
p310_009,car,15
p310_010,car,10
p310_011,car,5
p310_013,car,0
p310_014,kitchen,15
p310_015,kitchen,10
p310_016,kitchen,5
p310_017,kitchen,0
p310_018,meeting,15
p310_019,meeting,10
p310_020,meeting,5
p310_021,meeting,0
p310_022,metro,15
p310_023,metro,10
p310_024,metro,5
p310_025,metro,0
p310_026,restaurant,15
p310_027,restaurant,10
p310_028,restaurant,5
p310_029,restaurant,0
p310_030,ssn,15
p310_031,ssn,10
p310_032,ssn,5
p310_033,ssn,0
p310_034,station,15
p310_035,station,10
p310_036,station,5
p310_037,station,0
p310_038,traffic,15
p310_039,traffic,10
p310_040,traffic,5
p310_041,traffic,0
p310_042,babble,15
p310_043,babble,10
p310_044,babble,5
p310_045,babble,0
p310_046,cafeteria,15
p310_047,cafeteria,10
p310_048,cafeteria,5
p310_049,cafeteria,0
p310_050,car,15
p310_051,car,10
p310_052,car,5
p310_053,car,0
p310_054,kitchen,15
p310_055,kitchen,10
p310_056,kitchen,5
p310_057,kitchen,0
p310_058,meeting,15
p310_059,meeting,10
p310_060,meeting,5
p310_061,meeting,0
p310_062,metro,15
p310_063,metro,10
p310_064,metro,5
p310_065,metro,0
p310_066,restaurant,15
p310_067,restaurant,10
p310_068,restaurant,5
p310_069,restaurant,0
p310_070,ssn,15
p310_071,ssn,10
p310_072,ssn,5
p310_073,ssn,0
p310_074,station,15
p310_075,station,10
p310_076,station,5
p310_077,station,0
p310_078,traffic,15
p310_079,traffic,10
p310_080,traffic,5
p310_081,traffic,0
p310_082,babble,15
p310_083,babble,10
p310_084,babble,5
p310_085,babble,0
p310_086,cafeteria,15
p310_087,cafeteria,10
p310_088,cafeteria,5
p310_089,cafeteria,0
p310_090,car,15
p310_091,car,10
p310_092,car,5
p310_093,car,0
p310_094,kitchen,15
p310_095,kitchen,10
p310_096,kitchen,5
p310_097,kitchen,0
p310_098,meeting,15
p310_099,meeting,10
p310_100,meeting,5
p310_101,meeting,0
p310_102,metro,15
p310_103,metro,10
p310_104,metro,5
p310_105,metro,0
p310_106,restaurant,15
p310_107,restaurant,10
p310_108,restaurant,5
p310_109,restaurant,0
p310_110,ssn,15
p310_111,ssn,10
p310_112,ssn,5
p310_113,ssn,0
p310_114,station,15
p310_115,station,10
p310_116,station,5
p310_117,station,0
p310_118,traffic,15
p310_119,traffic,10
p310_120,traffic,5
p310_121,traffic,0
p310_122,babble,15
p310_123,babble,10
p310_124,babble,5
p310_125,babble,0
p310_126,cafeteria,15
p310_127,cafeteria,10
p310_128,cafeteria,5
p310_129,cafeteria,0
p310_130,car,15
p310_131,car,10
p310_132,car,5
p310_133,car,0
p310_134,kitchen,15
p310_135,kitchen,10
p310_136,kitchen,5
p310_137,kitchen,0
p310_138,meeting,15
p310_139,meeting,10
p310_140,meeting,5
p310_141,meeting,0
p310_142,metro,15
p310_143,metro,10
p310_144,metro,5
p310_145,metro,0
p310_146,restaurant,15
p310_147,restaurant,10
p310_148,restaurant,5
p310_149,restaurant,0
p310_150,ssn,15
p310_151,ssn,10
p310_152,ssn,5
p310_153,ssn,0
p310_154,station,15
p310_155,station,10
p310_156,station,5
p310_157,station,0
p310_158,traffic,15
p310_159,traffic,10
p310_160,traffic,5
p310_161,traffic,0
p310_162,babble,15
p310_163,babble,10
p310_164,babble,5
p310_165,babble,0
p310_166,cafeteria,15
p310_167,cafeteria,10
p310_168,cafeteria,5
p310_169,cafeteria,0
p310_170,car,15
p310_171,car,10
p310_172,car,5
p310_173,car,0
p310_174,kitchen,15
p310_175,kitchen,10
p310_176,kitchen,5
p310_177,kitchen,0
p310_178,meeting,15
p310_179,meeting,10
p310_180,meeting,5
p310_181,meeting,0
p310_182,metro,15
p310_183,metro,10
p310_185,metro,5
p310_186,metro,0
p310_187,restaurant,15
p310_188,restaurant,10
p310_189,restaurant,5
p310_190,restaurant,0
p310_191,ssn,15
p310_192,ssn,10
p310_193,ssn,5
p310_194,ssn,0
p310_195,station,15
p310_196,station,10
p310_197,station,5
p310_198,station,0
p310_199,traffic,15
p310_200,traffic,10
p310_201,traffic,5
p310_202,traffic,0
p310_203,babble,15
p310_204,babble,10
p310_205,babble,5
p310_206,babble,0
p310_207,cafeteria,15
p310_208,cafeteria,10
p310_209,cafeteria,5
p310_210,cafeteria,0
p310_211,car,15
p310_212,car,10
p310_213,car,5
p310_214,car,0
p310_215,kitchen,15
p310_216,kitchen,10
p310_217,kitchen,5
p310_218,kitchen,0
p310_219,meeting,15
p310_220,meeting,10
p310_221,meeting,5
p310_222,meeting,0
p310_223,metro,15
p310_224,metro,10
p310_225,metro,5
p310_226,metro,0
p310_227,restaurant,15
p310_228,restaurant,10
p310_229,restaurant,5
p310_230,restaurant,0
p310_231,ssn,15
p310_232,ssn,10
p310_233,ssn,5
p310_234,ssn,0
p310_235,station,15
p310_236,station,10
p310_237,station,5
p310_238,station,0
p310_239,traffic,15
p310_240,traffic,10
p310_241,traffic,5
p310_242,traffic,0
p310_243,babble,15
p310_244,babble,10
p310_245,babble,5
p310_246,babble,0
p310_247,cafeteria,15
p310_248,cafeteria,10
p310_249,cafeteria,5
p310_250,cafeteria,0
p310_251,car,15
p310_252,car,10
p310_253,car,5
p310_254,car,0
p310_255,kitchen,15
p310_256,kitchen,10
p310_257,kitchen,5
p310_258,kitchen,0
p310_259,meeting,15
p310_260,meeting,10
p310_261,meeting,5
p310_262,meeting,0
p310_263,metro,15
p310_264,metro,10
p310_265,metro,5
p310_266,metro,0
p310_267,restaurant,15
p310_268,restaurant,10
p310_269,restaurant,5
p310_270,restaurant,0
p310_271,ssn,15
p310_272,ssn,10
p310_273,ssn,5
p310_274,ssn,0
p310_275,station,15
p310_276,station,10
p310_277,station,5
p310_278,station,0
p310_279,traffic,15
p310_280,traffic,10
p310_281,traffic,5
p310_282,traffic,0
p310_283,babble,15
p310_284,babble,10
p310_285,babble,5
p310_286,babble,0
p310_287,cafeteria,15
p310_288,cafeteria,10
p310_289,cafeteria,5
p310_290,cafeteria,0
p310_291,car,15
p310_292,car,10
p310_293,car,5
p310_294,car,0
p310_295,kitchen,15
p310_296,kitchen,10
p310_297,kitchen,5
p310_298,kitchen,0
p310_299,meeting,15
p310_300,meeting,10
p310_301,meeting,5
p310_302,meeting,0
p310_303,metro,15
p310_304,metro,10
p310_305,metro,5
p310_306,metro,0
p310_307,restaurant,15
p310_308,restaurant,10
p310_309,restaurant,5
p310_310,restaurant,0
p310_311,ssn,15
p310_312,ssn,10
p310_313,ssn,5
p310_314,ssn,0
p310_315,station,15
p310_316,station,10
p310_317,station,5
p310_318,station,0
p310_319,traffic,15
p310_320,traffic,10
p310_321,traffic,5
p310_322,traffic,0
p310_323,babble,15
p310_324,babble,10
p310_325,babble,5
p310_326,babble,0
p310_327,cafeteria,15
p310_328,cafeteria,10
p310_329,cafeteria,5
p310_330,cafeteria,0
p310_331,car,15
p310_332,car,10
p310_333,car,5
p310_334,car,0
p310_335,kitchen,15
p310_336,kitchen,10
p310_337,kitchen,5
p310_338,kitchen,0
p310_339,meeting,15
p310_340,meeting,10
p310_341,meeting,5
p310_342,meeting,0
p310_343,metro,15
p310_344,metro,10
p310_345,metro,5
p310_346,metro,0
p310_347,restaurant,15
p310_348,restaurant,10
p310_349,restaurant,5
p310_350,restaurant,0
p310_351,ssn,15
p310_352,ssn,10
p310_353,ssn,5
p310_354,ssn,0
p310_355,station,15
p310_356,station,10
p310_357,station,5
p310_358,station,0
p310_359,traffic,15
p310_360,traffic,10
p310_361,traffic,5
p310_362,traffic,0
p310_363,babble,15
p310_364,babble,10
p310_365,babble,5
p310_366,babble,0
p310_367,cafeteria,15
p310_368,cafeteria,10
p310_369,cafeteria,5
p310_370,cafeteria,0
p310_371,car,15
p310_372,car,10
p310_373,car,5
p310_374,car,0
p310_375,kitchen,15
p310_376,kitchen,10
p310_377,kitchen,5
p310_378,kitchen,0
p310_379,meeting,15
p310_380,meeting,10
p310_381,meeting,5
p310_382,meeting,0
p310_383,metro,15
p310_384,metro,10
p310_385,metro,5
p310_386,metro,0
p310_387,restaurant,15
p310_388,restaurant,10
p310_389,restaurant,5
p310_390,restaurant,0
p310_391,ssn,15
p310_392,ssn,10
p310_393,ssn,5
p310_394,ssn,0
p310_395,station,15
p310_396,station,10
p310_397,station,5
p310_398,station,0
p310_399,traffic,15
p310_400,traffic,10
